age,tenure_months,avg_monthly_spend,num_support_tickets,is_premium,churn
29,93,126.0729219454352,1,0,0
32,95,126.19646173254864,3,0,0
26,98,52.910830313580206,2,1,0
42,55,126.04690373701389,1,0,0
49,32,51.243745899594224,4,0,0
21,105,191.21222693433901,1,0,0
40,67,283.6698425920903,1,1,0
37,76,149.03646321991977,3,0,0
44,16,81.90321687230738,2,1,0
40,74,10.0,2,0,0
23,69,18.932153127459532,2,0,0
25,35,213.29170986162816,0,0,0
40,92,58.24848940373561,3,0,0
52,16,97.74990709880927,0,1,0
18,86,159.3195584747507,2,0,0
44,115,208.93738796170754,1,0,0
54,68,108.02478473016971,2,1,0
38,12,95.71998782003791,2,0,0
47,66,124.29726171064102,0,0,0
32,63,82.34173100164696,0,1,0
39,66,85.57084780242269,1,0,0
21,32,144.71280705203242,2,0,0
18,75,131.11749107006918,2,1,0
51,31,247.89631839351503,3,0,0
28,66,146.33092899812578,2,0,0
35,71,189.0687328856297,2,0,0
23,77,55.72288939661214,4,1,0
23,95,151.50943740181629,4,0,0
38,105,76.62111920393646,0,1,0
31,93,143.72719579779348,1,1,0
45,95,161.31087588689047,3,0,0
45,104,122.99213064008843,1,0,0
44,29,264.4395432884876,2,0,0
43,35,205.67878614650715,1,1,0
59,63,190.6347199697458,4,1,1
27,55,165.8571715422008,0,1,0
39,84,225.80164906380264,2,1,0
54,1,33.781842151847044,2,0,1
55,16,202.21698707943457,3,0,0
23,89,60.52534128002863,3,1,0
36,98,86.13965285599622,1,0,0
56,36,153.68354664370008,2,1,0
46,37,193.99320993064342,0,1,0
42,67,50.785402099082276,2,1,0
37,57,89.24730733933615,0,0,0
35,20,125.85192435007863,1,0,0
43,60,108.81803971825715,2,1,0
37,98,171.24192367411126,3,1,1
39,87,326.1556569590712,1,1,0
41,98,145.15924251155278,1,0,0
32,77,75.88821371026103,1,1,0
46,105,42.20950016166027,1,0,0
75,29,100.48476518486366,2,1,0
19,5,63.58500683827259,2,1,0
44,13,148.05298751852538,6,1,0
31,119,147.12129814705358,2,0,0
47,76,92.2099077285026,3,1,0
41,29,239.09730082702697,2,0,0
49,102,75.87316084560635,2,1,0
54,37,112.83413592610955,1,0,0
42,71,158.34975995338905,3,0,0
54,29,173.5232936261897,1,1,0
18,11,196.65459129259196,2,0,0
59,32,145.70978873959433,1,0,0
45,27,183.0547620472798,1,0,0
53,66,80.09350967832366,1,0,0
25,2,175.08491762102292,0,0,0
30,28,174.28374900938397,2,1,0
42,68,210.77320048521216,0,0,0
40,47,19.893840466287447,2,0,0
43,76,65.56901306393597,1,1,0
53,78,169.38845816203812,0,0,0
19,115,10.0,3,0,0
52,100,149.520370427301,0,1,0
40,27,183.58826549588204,2,1,0
38,83,85.4174851469736,1,1,0
22,75,94.18859999328528,3,0,0
46,71,55.55175916560577,2,1,0
18,95,88.7071728161158,1,1,1
48,17,90.44588988229454,1,0,0
22,45,79.02952353206871,0,1,0
41,97,75.73930933293019,0,0,1
39,107,103.73971290669638,1,0,0
54,4,103.01374106063271,1,1,0
38,56,232.4479139916634,2,1,0
32,31,96.34889141297938,1,0,0
34,20,140.6490129715115,1,0,0
55,6,85.38702201142192,0,1,0
46,64,84.62425344951257,0,0,0
35,80,17.737767736042656,5,0,0
37,63,25.718025131334407,0,1,0
21,44,47.58010322082002,2,1,0
45,92,131.02181008560424,0,1,0
19,78,184.5704193170751,2,0,0
49,109,12.800128386268925,2,0,0
42,41,87.05539191907098,3,1,0
69,28,37.9865574389791,1,1,0
27,54,104.143374351987,0,0,0
39,60,184.54616962242903,0,1,0
62,54,93.18705590352148,0,1,0
54,99,117.14898166801821,6,0,1
32,5,207.31370378353884,0,0,0
43,63,147.47405583047455,0,0,0
40,51,74.39448865099187,1,1,0
43,25,129.5349171501435,1,0,1
32,76,70.34705931586255,3,0,0
39,96,145.22892076416,1,1,0
21,65,150.92040924436557,2,0,0
42,10,37.970417970092846,5,1,0
45,9,130.50896504314642,0,0,0
37,50,112.94560452024481,5,1,0
21,80,152.68064383032672,0,0,0
52,37,169.880823061148,2,0,0
44,37,148.6469762474763,2,1,1
31,103,101.80839879721486,3,1,0
37,1,175.99980125184,1,1,0
22,9,67.6162334213849,4,1,0
28,18,40.76868039783004,1,1,0
34,118,10.0,0,0,0
55,59,115.7915428957707,4,0,0
32,18,70.7072136303939,0,0,0
48,37,143.86526856452105,0,0,0
34,116,10.0,2,0,0
43,83,81.16928694603,2,0,0
38,26,148.21619435186912,1,1,1
50,28,58.20983121906117,2,0,0
34,8,144.55540491677172,0,0,0
21,92,86.57864429591756,2,1,0
23,16,118.03150141320015,2,0,0
34,34,155.70948038501135,0,1,0
25,41,177.16782138691877,2,1,0
45,74,125.54954467923643,3,0,0
34,72,71.15938230727531,0,0,0
68,95,92.517668257221,0,0,0
19,35,158.21732178521748,3,0,0
42,46,58.7247849910436,3,0,0
26,46,109.31600420158766,1,0,1
34,5,96.84695409831151,0,0,0
42,88,113.79829300086212,1,1,0
18,64,59.44304824503737,0,0,0
43,57,10.0,2,1,0
63,119,151.2445569575786,2,0,0
35,21,177.8478854093189,2,0,0
43,116,12.469502550110612,2,0,0
52,81,142.13556965557297,0,1,0
38,26,184.9909748907106,3,0,0
33,81,155.7546628057394,0,0,0
18,90,94.99978927943602,2,1,0
48,43,63.39021781495454,2,1,0
39,41,124.85868476099935,1,1,0
28,100,134.86710353081284,1,0,0
42,19,125.74845066935393,1,0,0
33,1,109.19192219294607,3,1,0
34,79,55.04089655263456,1,0,0
47,108,145.3612974785311,3,0,0
24,60,148.25126966481142,1,0,0
53,16,132.0493275277003,0,1,0
23,64,126.65961870427545,0,1,0
32,30,220.75496926476632,2,1,0
63,99,82.53727292559623,1,1,0
54,73,196.88610584739934,1,0,0
41,40,75.95853184668974,2,1,0
29,74,186.53703437738568,2,0,0
34,80,194.00205300483262,3,1,0
41,81,102.41692779588705,1,0,0
40,43,219.65778324365002,1,1,0
39,68,148.14215320476535,2,0,0
40,5,67.36365353156594,2,0,0
37,48,97.55060433664745,3,1,0
23,45,187.96573836639908,3,0,0
34,64,175.38388211259897,2,1,0
51,114,56.51757591724255,2,0,0
24,114,111.64456126857017,1,0,0
38,57,132.2113789665907,1,0,0
30,77,89.54372465546346,2,1,0
41,12,261.4679834024831,3,0,0
35,57,134.01982460431952,2,1,0
58,82,116.29126854581705,2,1,0
46,81,191.4510626554854,1,0,0
24,115,98.08718790966991,1,1,0
48,55,180.44565663703938,1,1,0
31,108,19.936056265020913,2,1,0
33,117,92.78075722526603,0,1,0
44,68,182.94422510263482,1,1,0
34,10,214.21186323538026,1,1,0
51,45,73.60225721964042,1,1,0
31,91,66.6107018268811,3,0,0
33,69,154.04678582222755,1,1,1
32,112,82.61796630493723,1,0,0
33,97,103.88532493467636,3,1,0
53,7,172.58430148422946,5,1,0
48,103,87.35386910315928,1,0,0
61,42,10.0,2,1,0
67,98,41.934933863647124,1,1,0
28,60,120.59733514321685,0,1,0
41,54,10.0,2,1,0
26,8,102.17037496216076,1,0,0
31,14,36.47420902536048,1,1,0
32,71,218.3963404119359,2,0,0
27,68,249.90855568594037,2,1,0
27,66,56.508173859475896,0,0,0
38,18,135.40552080227508,2,0,0
25,61,62.375776080188864,1,0,1
50,7,101.44106387672933,0,1,0
29,17,228.20815967734833,2,0,0
74,59,91.99868713641088,1,0,1
35,74,102.83775226577318,2,0,0
41,78,63.44824396633818,3,1,0
24,117,188.7713626598918,1,1,0
60,102,10.0,0,1,0
53,45,93.43216070810274,2,0,1
44,93,117.24683435187248,4,1,0
24,11,80.33536020894513,1,0,0
43,102,171.81273046387005,1,0,0
27,46,192.12163703822844,1,0,0
58,91,35.277629227229106,2,1,0
50,116,245.60919922624828,1,1,0
41,84,34.604470538789066,1,0,0
18,110,197.3178409005505,1,1,0
28,1,128.98966191214166,2,0,1
48,20,89.77793417317112,4,0,1
55,75,95.43798421944983,2,0,0
53,64,117.98923256038117,0,0,0
21,14,132.5050717118269,1,1,0
44,86,64.79073891770848,0,0,0
52,7,105.96360253929657,2,0,1
20,118,73.75963062434433,0,1,0
40,18,47.09702837556763,0,0,0
43,53,70.96129785252617,2,0,0
36,98,51.001522038273635,2,1,0
18,61,94.79070523496888,2,0,0
36,89,145.9484943281049,1,0,0
36,84,127.24262125067774,2,1,0
38,113,238.46068659963905,0,1,0
33,55,10.0,3,1,0
35,117,148.1604579728513,1,0,0
40,62,120.38521431146113,1,0,0
45,107,168.940220542318,1,0,0
36,87,162.98791225862453,1,0,0
35,15,110.10049499188938,2,1,0
41,77,130.35907709140534,1,1,0
18,105,75.35584722489092,0,0,0
46,15,156.82079876126724,2,1,0
40,100,10.0,1,1,0
40,12,166.60958631895903,2,1,0
52,104,118.60959334583339,2,0,0
18,94,90.77627773013467,1,1,0
18,18,106.04800803319642,0,1,0
43,87,110.44822592469716,2,1,0
40,14,197.8382256288301,1,0,0
42,68,314.00961979491075,1,1,0
34,110,193.19224944902294,2,1,0
48,24,86.08045284661462,4,0,0
51,20,157.78690945711674,1,0,0
46,50,160.39974996344904,0,1,0
37,44,64.49035665316678,4,1,0
18,5,44.352042166759105,2,1,0
49,54,116.20314426499269,2,0,0
55,31,168.46245616208608,1,1,0
48,14,23.291503943914293,2,1,0
29,33,76.74612794073563,0,1,0
48,2,154.35910253942438,1,0,0
50,109,122.5034167962348,0,0,0
59,119,204.97641723593972,1,0,0
29,44,35.31795275541939,4,0,0
37,105,261.12989600696733,1,1,0
49,55,27.720453385825227,1,1,0
41,109,10.0,0,0,0
27,20,116.46523323016159,1,1,0
45,34,51.932464305239435,1,1,0
47,88,117.67466015730726,0,1,0
41,26,115.57638726272,1,1,0
43,98,108.25354727355412,1,0,0
37,51,69.45533806819326,3,0,0
58,48,145.95936915478146,3,1,0
29,54,100.95977311396983,0,1,0
33,95,186.21989224528582,0,1,0
40,0,109.17766484830159,1,0,0
51,90,62.12115462800463,1,0,0
22,93,18.73736688939687,1,1,0
24,98,109.67343411309771,1,1,0
18,119,43.84772571824265,2,0,0
40,93,39.00228875971332,4,0,0
27,63,151.64743854881922,4,0,0
35,55,13.339796330196494,0,0,0
48,46,204.73160269997473,4,1,0
32,99,129.5829830637324,1,0,0
43,47,117.36944213850234,0,1,0
36,68,57.914043566964835,2,0,1
48,11,165.86233778057627,2,1,0
46,38,119.82570398415628,3,1,0
32,31,78.83420143555188,1,1,0
38,52,131.98948179909533,1,0,0
53,60,19.03287267363719,4,0,0
45,85,21.88037210705168,1,0,0
23,51,52.7888348819353,1,0,1
48,18,140.97163605658284,1,0,0
27,65,119.8045006916321,2,0,0
57,6,182.93875593334516,1,0,0
52,101,64.8006088698854,3,1,0
43,92,154.4800704288805,1,1,0
42,27,113.16776685628314,0,0,0
37,31,63.41728831554428,0,1,0
48,3,143.11846024277514,0,1,0
36,43,116.03928850528605,1,1,0
43,4,82.25284835127607,2,0,0
50,112,122.5199452286455,0,0,0
33,16,112.22817684375649,1,0,0
33,79,110.77871588894985,1,0,0
26,68,95.24441100535203,3,1,0
27,28,41.703087666381734,1,1,0
18,96,124.48592495369233,1,0,0
49,13,71.83713757671512,0,0,1
62,106,58.78026794135593,1,0,0
57,88,105.55800935384357,2,1,0
20,76,164.0415926503307,2,1,0
49,105,131.13681046145888,1,0,0
57,48,88.13146749854467,1,1,0
35,33,85.71923652792856,2,0,0
41,18,158.1487957313261,2,0,0
18,110,10.0,2,1,0
43,48,167.84189935196883,2,0,0
27,99,10.0,3,1,0
42,39,35.07552550062117,1,0,0
21,114,89.14405012420647,0,1,0
47,104,250.2074485758507,2,1,0
52,36,220.645161600856,1,0,0
31,58,162.38926534782814,4,0,0
26,95,141.392542697727,0,0,0
18,27,10.0,1,1,0
37,2,129.40548977284192,2,0,0
33,34,87.04670888640173,1,0,0
21,70,70.9998399826367,1,0,0
45,16,129.28818539847956,1,1,0
35,40,91.73339943319807,2,1,0
27,110,172.15797275813102,1,1,0
33,9,10.0,1,0,0
53,6,124.50068534075892,1,1,0
47,50,67.25416658915739,1,0,0
38,1,95.42185026505838,1,0,0
47,3,138.27758516875448,2,0,0
26,21,52.96152824339598,2,0,0
40,12,129.85392835874788,4,1,0
42,97,107.25970768744413,2,0,0
34,14,80.36478808938668,0,1,0
45,62,91.76565083934481,1,1,0
31,84,110.72688652878443,2,1,0
46,75,73.92980924620727,3,0,0
47,78,120.42566851953669,1,1,0
18,42,103.30940270003546,1,0,0
54,106,83.32304777598236,0,1,0
18,8,215.390534034179,2,0,0
33,12,144.91439535369724,1,1,0
52,102,97.03726604262273,1,0,0
36,8,128.75162584948254,0,0,1
22,23,58.390791793589514,0,0,0
27,20,93.793703593285,2,1,0
52,3,100.79535297370515,1,1,0
18,14,45.192365405407045,4,0,0
54,68,143.24124287966507,1,1,0
39,79,89.66323784323045,0,0,0
26,9,98.67199995315578,2,0,0
33,113,85.87680845259868,3,0,0
28,11,297.54543543858597,1,1,0
50,82,80.24309098955924,2,1,0
49,96,10.0,2,0,0
19,62,24.004081742469868,0,1,0
35,58,165.55815736172607,2,1,0
30,13,200.1871615009878,1,0,0
56,28,79.09216851762878,2,1,0
24,102,196.73698017812782,2,0,0
59,41,164.49539999055264,0,0,0
40,4,108.63119214083467,1,1,0
26,87,104.37322297376787,2,1,0
32,82,130.8522135849392,0,0,0
30,7,172.64734932921846,0,0,0
25,6,143.83767393570133,0,0,0
41,13,79.39150189207825,2,0,0
25,6,109.54757717842136,2,0,0
18,73,238.87580728331545,1,0,0
35,15,135.0728278377715,1,1,0
18,72,172.1595256129569,2,1,0
31,21,152.39309923495395,1,1,0
29,116,136.40146463986216,0,1,0
30,87,126.52193400090414,0,1,0
64,44,173.84343751949876,4,1,0
41,51,163.118534118641,5,1,1
43,7,135.83360868069292,3,1,0
19,6,78.37424846712672,0,0,0
32,64,143.13352833290833,6,0,1
43,2,115.97952381191499,0,0,0
28,76,101.50464531929545,1,1,0
51,45,280.72655849796405,2,1,0
26,16,27.656921537530344,1,0,1
37,64,177.51077154344898,1,1,0
33,66,68.23974334477016,2,0,0
42,89,127.87172936060377,1,0,0
32,23,274.1152511454111,1,1,0
37,65,62.257860310556225,0,0,0
37,101,76.56764071036417,1,1,0
31,32,118.94917577090398,1,0,0
46,100,69.16698254211829,2,1,0
43,86,173.04338105641807,2,0,1
39,51,87.9282338362023,1,1,0
35,105,159.2405784089602,2,1,0
50,116,40.248652091995844,3,0,0
37,28,11.590109870746478,3,1,0
36,117,106.26090126281703,1,1,0
41,0,25.889529717744303,2,1,0
60,15,211.09613476592702,0,0,0
24,5,28.21179057030012,4,0,1
49,44,57.73879873975813,3,1,0
18,112,144.81719312847662,1,1,0
43,72,84.81816299627963,0,0,0
59,73,28.896721807943763,2,0,0
46,10,242.39784960431757,0,1,0
42,61,59.901971810425565,5,0,0
33,45,108.22453155020705,2,1,0
40,57,107.44844879363818,1,1,0
37,31,162.61854911799466,2,0,0
31,24,147.74114764026353,1,0,0
37,114,70.39193773613967,1,0,0
42,67,100.4503669534016,0,1,0
31,49,106.38465398749105,3,0,0
30,8,164.9375698919137,0,1,0
24,91,49.90068510848393,1,0,0
45,56,241.08663340534693,2,0,0
47,46,74.44899675243335,2,1,0
43,80,119.4750361946044,0,1,0
52,15,50.40063361840549,1,0,0
41,63,42.110459301563,4,1,0
45,103,67.53429545534256,1,0,0
44,55,61.76860694014469,1,0,0
39,0,95.14457855071016,2,0,0
34,27,61.26209827417556,3,1,0
67,6,161.7331452776526,0,0,0
35,60,73.0209662808975,3,0,0
32,43,66.37107039288509,0,0,0
45,15,96.42186815296388,1,1,1
43,82,179.57033272177767,1,1,0
23,21,132.89257041662395,2,1,0
53,41,114.01862820675181,1,1,0
39,118,34.01731380187926,1,0,0
27,7,51.437492408177434,1,1,0
54,29,43.29540359762258,0,0,0
48,38,198.41107342034078,1,0,0
25,61,151.83378738789887,3,1,0
61,29,68.30276946454836,0,0,0
48,116,86.13770137046068,1,0,0
40,0,70.48258942575997,1,0,0
59,113,66.84832701715749,1,0,0
42,64,147.61806187297083,1,0,0
40,4,102.74782675294121,3,0,0
32,13,244.87006465784782,0,0,0
47,12,195.0215894710199,3,0,0
46,34,198.56882042800333,1,0,1
40,39,160.28141849688757,1,0,0
31,76,94.64045576956866,1,1,0
42,37,155.86745307177503,4,0,0
39,87,99.07003832828052,3,0,0
24,35,217.81656304370176,1,1,0
22,31,144.25676298299524,1,1,0
47,33,135.7416215161809,2,1,0
18,39,127.62435974577055,1,1,0
42,100,224.41598564165147,1,1,0
34,29,33.97497996979286,2,1,0
56,32,230.29726966012356,1,1,0
34,114,108.83077155275174,2,0,0
48,78,35.63106145106093,2,0,0
35,22,74.86741610141664,0,1,0
41,104,20.951564236585032,2,1,0
49,21,159.2194047351384,3,0,0
34,19,57.70242297920883,0,0,0
52,53,130.120059972282,2,0,0
28,82,188.05302180995085,1,1,0
44,22,79.67898428603179,1,0,0
51,90,103.91377841853647,2,0,0
48,18,41.798003405039054,3,0,1
63,93,96.69857346292814,3,0,0
31,11,274.44141751640234,0,0,0
23,55,166.6759898466265,4,0,0
28,76,104.1161748663837,1,1,0
48,31,83.2987178290971,0,1,0
46,73,117.44199626061399,0,1,0
41,82,127.80304513161838,1,0,0
27,78,94.85581757125453,1,0,0
49,47,151.80355174626774,1,1,0
25,92,62.79315059637546,0,0,0
54,87,62.49673950094391,1,1,0
74,39,142.2117274230123,3,0,0
44,88,49.88149478613613,0,1,0
47,110,163.74103517175237,2,1,0
34,98,119.143163256184,0,1,0
18,87,10.325446876967192,2,0,0
33,91,126.5699475336568,2,0,0
27,96,18.891202524660326,2,0,0
23,34,161.60172057933968,1,0,0
61,86,105.07714024496424,4,0,0
43,23,231.06505299040919,1,0,0
45,43,184.2787706623564,2,1,0
36,112,56.35844962609052,1,0,0
38,33,10.0,1,0,0
52,101,74.69392459251758,1,1,0
40,50,46.72448383017773,3,0,0
46,25,229.54428521262565,3,1,0
38,11,119.38112044319091,1,0,0
36,65,176.00512825099,0,0,0
23,54,102.89814524696484,1,1,0
18,61,109.21995070316126,1,1,0
37,5,118.0423786494655,2,0,0
41,32,186.39235911554678,1,0,0
25,0,138.6974853404759,0,1,0
40,36,56.559969391400095,0,0,1
41,111,217.35084828518504,2,1,0
18,18,102.43107006082121,1,0,0
29,82,92.6687925674011,3,1,0
45,0,10.0,2,1,0
45,67,158.06397546968023,4,1,0
26,110,126.060758379713,3,0,0
42,40,125.99553939611413,3,1,0
52,23,95.83051973335091,0,1,0
49,68,85.48692959203304,2,0,0
39,33,97.82517439017421,6,0,0
34,106,147.78965226763677,5,1,0
32,101,158.34706638200103,0,0,0
46,78,106.1381046975241,1,1,0
42,76,176.93624965900554,1,1,0
48,72,115.26154913895134,0,1,0
42,88,89.74641491258068,1,0,0
50,55,131.90493449444185,0,1,0
41,116,38.43681489036839,0,1,0
49,41,133.9630985447549,3,1,0
50,1,27.469073668417707,0,1,0
30,83,58.33638240097415,4,1,0
18,79,10.0,2,0,1
59,117,109.49298283970997,0,0,0
43,47,216.57802213854563,3,1,0
19,50,112.97540033511389,0,1,0
31,67,158.61512276598762,2,0,0
49,47,261.1388338387433,4,1,0
37,94,144.24335088720576,4,0,0
34,51,74.08727732471867,2,1,0
57,94,82.34588383584976,2,1,0
27,51,120.03949249338038,1,0,0
30,27,82.02632128434453,3,1,0
43,118,86.51478001119409,0,0,0
45,63,179.1152345555694,2,1,0
46,84,181.56937684633274,1,0,0
51,70,21.186451077080164,0,0,0
42,43,70.90982892598682,2,0,1
46,116,92.15973678519644,3,0,0
37,44,155.94533676991512,0,0,0
41,119,188.5845353103394,0,0,0
41,51,282.11807605643304,0,0,0
43,2,92.05960222304032,4,1,0
49,4,95.05627713947827,3,0,0
47,116,155.31420093826284,0,1,0
41,63,79.06699686270845,2,1,0
30,46,111.54228831056898,3,1,0
41,97,95.09771347298725,2,0,0
40,74,10.0,1,0,0
42,79,127.39399380909273,6,0,0
66,82,109.05834244183258,1,1,0
34,23,196.27386301541398,1,1,0
45,10,120.32942445218129,2,0,0
53,87,44.71515130114966,1,0,0
41,2,104.5140676212286,0,1,0
68,86,10.0,1,1,0
35,15,47.34492988802145,2,0,0
44,31,158.13035808917985,1,1,0
30,84,105.1595736027802,1,1,0
36,74,175.35049436988393,1,0,0
43,93,10.0,2,1,0
50,73,105.45231616057482,3,0,0
44,5,91.46925009673288,1,1,0
55,100,177.35091495679237,1,0,0
39,25,160.36576608999735,2,0,0
36,16,158.53512900529788,1,0,0
72,105,212.4846022850461,0,0,0
45,23,97.91477344280602,2,1,0
31,64,200.10485011804315,2,1,0
32,58,57.34763094721584,1,0,0
29,92,55.14733501405837,0,1,0
51,5,165.16479428990033,2,0,0
36,12,29.715555695471902,2,0,0
42,49,154.36593770513747,1,0,0
39,56,126.07879162327957,2,0,0
49,94,184.31116371929235,1,0,0
30,72,116.43336210270664,5,0,0
27,17,123.36293677773163,0,0,0
43,117,150.55589957549435,1,1,0
47,55,80.2410269964133,2,1,0
44,115,77.62762155058672,5,0,1
30,118,148.46576639060515,1,0,0
48,6,118.24273145216175,7,1,0
31,60,95.56116496174317,1,1,0
34,50,115.03295401813995,0,0,0
29,59,215.6735704702998,3,1,0
56,37,93.41889559560644,1,0,0
48,67,91.67882320307906,2,1,0
47,59,17.5533465202503,1,0,0
55,22,117.4588237105731,3,0,0
74,34,159.41301067442353,1,0,0
19,17,170.1718869408521,1,0,0
31,101,126.49305609783195,0,0,0
33,81,177.350014384853,0,1,0
30,46,163.8738241128145,1,0,0
27,47,186.77701378153577,2,1,0
36,9,179.0581593286537,0,1,0
25,34,214.19869176643508,0,1,0
44,110,109.81841000602502,3,0,0
41,3,40.3765174583095,0,0,0
46,17,159.8231246211252,0,1,0
46,101,166.83319135936657,1,0,0
47,62,214.19972360286837,1,1,0
36,3,196.87742137018236,2,0,0
65,58,236.7283473518739,1,1,0
43,89,157.19123881959197,2,1,0
18,41,133.7286355163177,3,1,0
28,45,36.9010127204552,1,1,0
19,75,138.4857920708448,1,1,0
40,71,86.84979858772093,2,1,0
39,108,132.69060080594826,3,1,0
34,29,123.27079117857936,1,1,0
64,33,148.3040153310081,1,1,0
47,18,114.16015742768936,1,1,0
49,79,176.1012114439551,0,0,0
29,64,10.0,4,1,0
28,41,131.39961450947067,1,0,0
40,83,192.1493867491537,1,1,0
42,45,232.20291050737288,2,1,0
18,23,163.91768030310377,1,1,1
38,64,221.09298135495234,4,0,0
40,52,130.13615974552454,2,1,0
37,48,120.17175455562378,1,0,1
30,53,151.7649385936651,1,1,0
34,109,119.8083430265361,1,0,0
38,25,73.05855191895836,1,1,0
41,33,89.08558535208604,1,1,0
47,67,53.27082563543057,1,1,0
53,5,151.70262569191468,1,0,0
36,17,120.68350875002864,2,1,1
35,67,98.38283299451415,2,1,0
45,61,85.99897458976258,1,1,0
47,78,150.3033807719776,2,0,0
35,13,166.8268908366042,4,1,1
49,102,52.16916020968904,2,1,0
52,58,42.73891981346294,1,1,0
56,18,177.2705973372609,0,1,0
61,37,37.49200569068426,3,0,0
30,27,152.84921002934905,1,0,0
40,54,217.0145519252408,1,1,0
40,56,217.15408820358806,1,1,0
39,52,164.2723554379255,0,1,0
32,55,162.52857091932725,0,1,0
22,108,255.1144470117873,1,1,0
41,115,10.0,2,0,0
31,58,92.1398594351619,3,0,0
41,115,170.9095109445961,2,0,0
30,98,99.76277952948257,1,1,0
27,98,194.3866985164221,1,0,0
43,27,117.63875638138845,3,1,0
42,52,127.90463162025586,1,1,0
47,42,103.51952014524375,3,0,0
66,11,88.64934247151635,1,1,0
43,9,87.17340221114088,2,1,0
46,74,136.26997781020657,2,1,1
27,50,73.52610205062798,1,1,0
25,99,177.19229300947725,2,0,1
59,80,159.1935554761694,1,1,0
29,10,185.96498645819042,0,1,0
27,100,52.26453864042008,1,0,0
40,59,18.03140719281337,0,0,0
39,67,119.74885466209419,2,0,0
29,115,293.9280368135713,1,1,0
36,76,195.97252668567424,2,1,0
55,2,86.73322148959721,0,0,0
30,21,145.47072806588045,2,1,0
23,51,163.65521444662102,2,1,1
51,4,37.896705556028316,2,0,0
46,20,202.17755214207628,2,1,0
33,95,109.95455239074356,0,1,0
21,17,114.55914932352837,1,1,0
31,20,121.42707956603134,1,0,0
39,60,188.6724083584737,3,0,0
54,10,74.68907050791552,0,0,0
28,30,17.581799712932863,1,1,0
39,112,139.37731757400266,3,1,0
48,75,10.0,2,1,1
18,115,101.9337842918676,2,0,0
52,42,191.21245739152909,0,1,0
26,73,154.7456342105243,0,0,0
44,28,182.54136394351656,2,1,0
43,45,157.22108191216975,0,1,0
53,20,264.6200693270045,4,0,0
47,99,84.70562234059109,0,1,0
18,22,143.8879006204994,1,1,0
31,24,93.71277172724098,2,0,0
42,55,177.40807619489226,1,0,0
38,51,116.30550743697025,2,0,1
46,37,223.1306927666427,0,1,0
49,42,88.15104267588141,4,1,0
47,35,204.42759154301905,2,0,0
37,109,155.58837183263824,2,1,0
18,69,118.05233585478116,1,0,0
35,110,152.54654027159546,0,0,0
45,118,135.67586325175154,1,1,0
27,78,141.3572808151086,0,0,0
48,99,107.58773561433655,2,1,0
51,13,77.90468954670052,1,1,0
42,113,99.89573280224816,1,1,0
18,57,19.011301323106643,0,1,0
25,85,170.51689995195753,6,0,0
63,29,45.89016166947122,2,1,0
33,11,106.94117668585803,1,0,0
18,106,158.88270248886198,2,0,0
55,53,170.36380302599468,1,1,0
40,16,13.52088378976568,2,1,0
53,79,114.48911548649534,3,0,0
43,6,147.58468196692934,2,1,0
46,54,123.1209665557396,1,0,0
44,84,200.64449746041268,2,0,0
48,86,70.69158600512387,2,0,0
67,54,10.0,1,0,0
52,44,168.61956100611127,1,1,0
21,100,87.77483282289074,2,1,0
45,22,14.48756414484012,2,0,0
54,8,110.48925656601158,0,1,0
54,18,193.83347855590208,3,1,0
35,96,44.20484293123811,2,0,0
54,56,260.15975723683607,3,1,0
51,4,69.72710432780029,2,0,0
71,20,125.22065124754499,2,1,0
31,3,46.8520549291435,2,1,0
34,97,122.49662092176085,2,1,0
36,55,111.97513069447939,1,1,0
34,8,30.630365860134773,1,1,0
29,26,289.5496181370546,1,0,0
18,73,90.27976985887832,0,0,0
35,71,90.33224656163829,1,0,0
44,98,178.14215276121928,0,0,0
34,3,228.85529300090812,2,0,0
63,8,187.58621208025818,2,0,0
40,4,47.92919261840482,2,1,0
55,47,132.83454056967977,1,1,0
43,87,10.0,4,1,0
50,79,174.1023048793414,0,1,0
43,25,21.888711688172275,2,0,1
56,78,71.80792058344578,2,1,0
41,78,119.80790975812135,4,1,0
46,22,146.70039366846072,2,0,1
44,89,104.34392259628085,2,1,0
37,50,211.1450206039729,3,1,1
45,7,163.39437493153676,3,1,0
67,46,158.68348524385252,2,0,1
37,92,46.23594588092018,2,0,0
45,83,221.96207385272416,2,0,0
55,32,71.8160913432893,1,0,0
54,90,224.25254597922566,2,1,0
40,46,241.3317034155343,0,0,0
18,55,150.7593919418265,0,0,0
46,10,181.92078586076525,0,0,0
18,119,10.0,0,1,0
58,100,108.29985507057735,1,1,0
42,23,186.1299383951724,1,1,0
52,67,175.47061609884508,0,1,1
29,93,46.816599714007346,0,0,0
21,60,102.37667760792758,0,0,0
43,25,10.0,1,1,0
40,116,144.7795704103652,2,1,0
34,32,10.0,0,1,0
41,40,187.8286705672543,2,1,0
73,44,190.96349164304453,5,0,0
50,106,91.53799113561008,2,1,0
53,60,151.27655582724532,1,1,0
50,86,106.9740765563695,3,0,0
58,108,134.51450370089196,1,1,0
38,111,51.164434605411,2,1,0
18,102,157.34955739439457,1,1,0
38,108,21.528886186535022,0,1,0
50,113,10.204190260237095,1,0,0
28,118,112.6843009999805,2,1,0
38,77,107.32540322332324,6,0,0
