customer_id,month,income,savings_rate,overspend_flag,housing,food,transport,shopping,entertainment,other
C027,2022-12,4660.0,0.241,0,556.6,548.99,597.06,279.83,653.46,902.64
C027,2023-01,3455.21,0.152,0,677.68,430.99,382.09,254.74,381.78,803.11
C027,2023-02,4554.38,0.249,0,692.09,453.55,532.35,367.84,626.9,749.38
C027,2023-03,2500.0,0.083,0,550.14,305.89,341.64,135.09,333.24,625.46
C027,2023-04,4142.03,0.15,0,768.7,516.18,522.63,257.34,601.2,855.84
C027,2023-05,3437.28,0.125,0,883.55,388.03,366.87,211.9,439.7,718.84
C027,2023-06,4486.05,0.155,0,884.08,571.54,338.33,358.12,555.58,1082.67
C027,2023-07,3397.52,0.164,0,625.99,379.26,483.82,192.95,479.2,680.68
C027,2023-08,4137.9,0.252,0,790.15,612.65,345.94,206.79,370.97,768.79
C027,2023-09,3850.72,0.22,0,578.55,425.42,313.52,203.15,575.48,906.64
C027,2023-10,4649.97,0.182,0,783.22,444.28,449.85,287.65,665.58,1172.06
C027,2023-11,5004.49,0.199,0,882.4,623.59,555.78,302.19,827.46,817.38
C027,2023-12,4312.26,0.215,0,1010.33,417.65,454.57,247.19,527.83,728.17
C028,2022-01,3540.79,0.174,0,527.35,556.05,532.54,389.91,506.33,412.38
C028,2022-02,4066.95,0.16,0,747.1,619.79,513.9,439.38,511.05,586.38
C028,2022-03,5774.18,0.175,0,992.87,1143.4,825.31,456.32,639.07,704.54
C028,2022-04,3816.13,0.16,0,664.42,701.28,597.97,404.56,472.18,365.96
C028,2022-05,4556.47,0.089,0,807.32,787.69,790.68,547.62,675.32,543.72
C028,2022-06,4089.6,0.153,0,711.54,608.06,579.77,436.58,453.75,672.69
C028,2022-07,4581.85,0.166,0,598.95,764.98,629.68,532.02,576.79,718.31
C028,2022-08,4649.71,0.142,0,658.79,616.27,716.39,555.67,646.4,793.89
C028,2022-09,5345.29,0.134,0,1040.18,776.43,887.93,585.2,667.75,670.7
C028,2022-10,4705.43,0.206,0,622.33,874.8,531.74,503.3,575.11,630.16
C028,2022-11,3894.47,0.057,0,670.75,840.97,620.25,415.6,514.44,611.87
C028,2022-12,5403.98,0.15,0,835.07,898.68,517.86,639.82,938.51,762.65
C028,2023-01,2799.99,0.165,0,539.33,407.22,332.49,310.38,385.45,361.88
C028,2023-02,3980.32,0.181,0,715.78,628.57,437.54,383.2,554.66,540.24
C028,2023-03,3369.19,0.196,0,682.88,334.0,414.54,309.63,456.68,509.43
C028,2023-04,5401.41,0.168,0,851.47,988.78,733.19,406.8,920.39,590.68
C028,2023-05,4835.6,0.162,0,903.4,847.25,590.35,550.78,491.11,667.68
C028,2023-06,4048.9,0.124,0,642.02,725.06,620.21,389.14,599.74,568.85
C028,2023-07,3785.81,0.2,0,642.34,608.37,447.06,408.27,519.66,401.98
C028,2023-08,3178.78,0.196,0,596.79,469.44,438.17,359.83,341.14,349.43
C028,2023-09,5839.55,0.183,0,1085.03,920.74,662.17,546.41,636.03,922.25
C028,2023-10,3878.6,0.213,0,796.86,613.38,431.42,367.88,311.85,531.09
C028,2023-11,4363.9,0.117,0,865.51,526.5,675.75,496.62,687.32,603.75
C028,2023-12,5311.12,0.234,0,730.53,989.2,619.35,404.86,585.49,741.27
C029,2022-01,5376.12,0.17,0,410.57,202.18,1676.65,384.69,753.14,1036.41
C029,2022-02,4527.53,0.204,0,327.25,189.86,1208.44,326.73,643.81,909.76
C029,2022-03,2804.72,0.037,0,272.71,94.32,1037.55,194.25,414.25,688.38
C029,2022-04,4278.13,0.114,0,435.12,161.08,1421.16,322.53,717.49,731.93
C029,2022-05,3712.76,0.159,0,287.94,141.05,1122.55,306.51,660.53,604.37
C029,2022-06,3912.84,0.167,0,263.3,191.07,1279.49,312.94,465.15,746.03
C029,2022-07,4907.4,0.097,0,404.95,213.33,2066.73,314.12,618.22,812.61
C029,2022-08,5784.96,0.136,0,573.75,212.14,1818.92,378.74,975.65,1040.3
C029,2022-09,4291.94,0.089,0,401.73,156.12,1294.82,320.72,714.78,1020.59
C029,2022-10,4968.39,0.204,0,477.48,180.4,1388.7,407.04,758.23,745.27
C029,2022-11,4237.54,0.041,0,358.93,146.47,1619.63,338.91,760.37,840.01
C029,2022-12,4565.11,0.198,0,336.54,171.19,1430.34,270.75,624.27,828.33
C029,2023-01,4830.78,0.205,0,443.01,165.06,1616.86,350.57,409.38,854.23
C029,2023-02,5363.19,0.142,0,343.95,204.15,2075.91,354.48,798.24,822.69
C029,2023-03,5801.78,0.118,0,491.39,218.69,2182.82,475.81,749.86,998.95
C029,2023-04,4895.95,0.148,0,380.61,125.06,1518.77,284.17,905.07,958.39
C029,2023-05,3775.86,0.139,0,289.91,101.28,986.01,324.65,749.88,798.49
C029,2023-06,4426.37,-0.021,1,355.05,141.91,1811.81,320.89,867.59,1020.53
C029,2023-07,3107.36,0.131,0,239.89,104.64,960.06,229.74,670.13,496.81
C029,2023-08,4683.18,0.132,0,438.82,175.26,1488.67,294.64,707.93,961.57
C029,2023-09,4762.08,0.133,0,443.37,216.02,1698.43,359.09,584.01,826.38
C029,2023-10,4324.3,0.25,0,384.93,150.25,1162.44,265.12,484.05,795.56
C029,2023-11,3324.27,0.223,0,242.33,117.08,831.21,262.14,549.53,581.68
C029,2023-12,4150.38,0.133,0,384.67,138.72,1145.47,365.23,699.43,862.87
C030,2022-01,4066.74,0.15,0,806.0,691.42,621.19,328.05,478.81,532.52
C030,2022-02,4351.51,0.099,0,744.04,730.94,770.91,454.48,564.95,654.06
C030,2022-03,7093.01,0.077,0,1245.98,1395.79,976.03,649.87,965.17,1311.85
C030,2022-04,5682.66,0.193,0,963.41,865.46,966.03,429.96,494.86,866.51
C030,2022-05,4918.56,0.152,0,847.09,991.74,841.33,389.76,542.65,560.35
C030,2022-06,2897.3,0.116,0,488.26,482.24,519.06,314.16,294.59,464.26
C030,2022-07,3971.07,0.206,0,435.53,758.92,584.66,344.84,577.01,450.76
C030,2022-08,4806.3,0.167,0,620.2,1024.72,795.5,472.29,462.39,626.25
C030,2022-09,5241.8,0.07,0,1006.21,1054.44,718.62,512.13,801.5,783.46
C030,2022-10,5669.47,0.179,0,764.4,1057.11,981.63,558.53,562.44,733.22
C030,2022-11,5290.63,0.011,0,945.86,1217.91,1064.93,501.83,565.35,936.62
C030,2022-12,5070.46,0.169,0,655.71,803.91,862.53,458.89,566.1,866.46
C030,2023-01,5107.23,0.199,0,929.14,680.67,839.84,524.32,441.39,677.95
C030,2023-02,3827.61,0.046,0,582.43,893.59,790.33,312.4,462.93,610.66
C030,2023-03,4810.1,0.077,0,773.22,943.69,954.91,521.17,453.43,792.57
C030,2023-04,5213.9,0.146,0,828.16,1144.37,849.29,499.34,595.06,535.15
C030,2023-05,4435.68,0.17,0,605.33,684.19,853.85,443.6,494.98,597.63
C030,2023-06,4736.94,0.173,0,825.3,778.58,749.88,497.76,376.78,691.27
C030,2023-07,4156.57,0.136,0,617.78,721.25,672.08,497.96,443.28,638.63
C030,2023-08,6095.8,0.067,0,848.28,1455.17,966.47,718.24,760.18,938.66
C030,2023-09,4447.5,0.152,0,611.41,844.02,799.41,412.69,474.85,630.06
C030,2023-10,5293.98,0.101,0,950.5,893.96,754.56,520.21,729.38,913.25
C030,2023-11,3498.52,0.226,0,509.61,564.83,531.99,403.55,308.47,389.94
C030,2023-12,3837.16,0.103,0,607.07,787.05,647.77,419.67,316.36,665.52
C031,2022-01,4071.98,0.16,0,688.81,344.9,639.39,248.94,397.54,1101.46
C031,2022-02,3531.38,0.165,0,598.6,203.71,716.2,196.54,333.78,900.39
C031,2022-03,3952.33,0.12,0,595.64,319.98,1106.2,171.26,353.32,930.99
C031,2022-04,5315.05,0.173,0,678.18,336.03,1009.68,294.2,475.67,1604.29
C031,2022-05,4495.39,0.241,0,534.41,350.73,929.33,295.57,342.98,961.04
C031,2022-06,4472.78,0.154,0,793.34,322.22,904.15,217.75,482.44,1064.33
C031,2022-07,3919.68,0.077,0,631.86,198.96,972.97,240.02,379.7,1195.42
C031,2022-08,4371.1,0.129,0,545.61,301.01,777.63,262.6,418.25,1502.61
C031,2022-09,4797.41,0.137,0,811.24,322.42,927.99,287.71,385.75,1404.6
C031,2022-10,3651.05,0.157,0,470.49,281.3,862.02,174.21,342.99,945.37
C031,2022-11,4513.2,0.12,0,812.68,355.92,1052.76,325.06,344.56,1082.28
C031,2022-12,3922.3,0.167,0,560.24,178.46,791.92,201.68,374.15,1162.17
C031,2023-01,4019.44,0.232,0,649.72,313.41,741.03,208.42,228.56,946.1
C031,2023-02,3906.02,0.165,0,586.51,235.79,751.27,178.51,341.96,1169.43
C031,2023-03,4821.89,0.191,0,717.39,260.77,911.37,253.5,386.68,1372.24
C031,2023-04,5640.43,0.09,0,939.66,337.99,1294.99,346.16,423.24,1789.45
C031,2023-05,4371.7,0.203,0,511.91,328.51,940.65,236.42,371.06,1097.58
C031,2023-06,4988.1,0.252,0,735.92,359.63,1095.13,230.93,368.65,938.42
C031,2023-07,4951.79,0.177,0,601.65,355.24,1089.3,302.32,346.33,1379.91
C031,2023-08,5836.22,0.097,0,1089.57,471.33,1277.75,277.52,551.86,1603.5
C031,2023-09,4948.42,0.177,0,665.1,339.05,1056.57,287.31,453.66,1271.6
C031,2023-10,3425.37,0.073,0,632.65,330.91,761.7,153.71,258.47,1037.58
C031,2023-11,5572.89,0.235,0,677.03,384.7,1195.44,352.51,451.17,1200.44
C031,2023-12,4996.96,0.085,0,867.27,347.14,1104.59,259.88,372.41,1622.75
C032,2022-01,5247.75,0.126,0,871.71,1562.43,479.65,440.98,520.15,711.38
C032,2022-02,4233.5,0.067,0,832.4,1416.26,404.26,386.87,463.93,446.01
C032,2022-03,4327.06,0.145,0,689.07,1246.44,403.95,425.89,430.63,504.61
C032,2022-04,5660.69,0.141,0,990.63,1483.94,485.74,481.96,631.6,787.64
C032,2022-05,6527.99,0.118,0,1053.14,1998.54,425.3,523.44,858.56,899.37
C032,2022-06,2500.0,0.088,0,431.8,896.49,152.75,265.46,162.19,370.53
C032,2022-07,4493.08,0.165,0,456.36,1334.93,459.49,409.74,542.73,547.74
C032,2022-08,3010.89,0.113,0,521.31,1058.51,307.08,182.73,258.38,341.56
C032,2022-09,3225.62,0.142,0,509.33,951.25,220.96,311.45,390.5,384.65
C032,2022-10,4361.98,0.196,0,484.11,1154.15,380.84,386.75,511.93,587.52
C032,2022-11,4288.53,0.114,0,701.58,1373.73,368.65,388.51,462.94,503.15
C032,2022-12,4918.3,0.166,0,707.24,1448.94,430.75,405.92,519.29,590.33
C032,2023-01,3183.36,0.103,0,528.03,917.27,313.01,253.33,454.02,390.06
C032,2023-02,3799.91,0.215,0,507.22,782.95,407.58,396.17,460.01,427.36
C032,2023-03,5949.01,0.101,0,883.94,1589.78,630.67,565.28,878.76,801.8
C032,2023-04,4182.38,0.22,0,595.85,842.0,349.51,423.76,506.17,545.07
C032,2023-05,3704.05,0.091,0,600.8,1188.18,343.91,328.32,362.16,543.87
C032,2023-06,2500.0,0.066,0,414.67,964.59,168.7,208.36,277.3,302.29
C032,2023-07,5329.1,0.066,0,895.17,1517.91,520.34,461.99,874.07,708.13
C032,2023-08,4656.23,0.251,0,542.99,1190.93,475.96,321.99,349.73,607.92
C032,2023-09,5596.6,0.205,0,883.47,1479.92,352.02,516.79,683.15,532.83
C032,2023-10,5407.63,0.043,0,945.68,1761.64,512.89,513.47,647.42,794.15
C032,2023-11,3044.99,0.186,0,370.1,754.33,260.39,278.64,354.62,461.93
C032,2023-12,5418.8,0.235,0,738.77,1562.98,412.48,455.35,630.8,344.07
C033,2022-01,4456.52,0.022,0,1747.3,421.88,378.74,335.02,433.25,1042.76
C033,2022-02,4020.64,0.149,0,1294.91,212.08,268.25,273.98,377.92,994.86
C033,2022-03,4928.79,0.187,0,1429.92,301.02,482.3,425.69,469.18,899.83
C033,2022-04,5399.95,0.165,0,1544.48,391.99,587.4,411.25,452.31,1120.94
C033,2022-05,4123.99,0.236,0,1096.21,312.47,390.65,290.48,368.8,690.12
C033,2022-06,4380.05,0.127,0,1347.94,254.75,456.18,346.25,450.83,970.0
C033,2022-07,5116.83,0.173,0,1613.18,365.15,398.35,402.9,509.89,943.15
C033,2022-08,3436.56,0.074,0,1180.35,228.39,199.74,273.23,372.92,926.87
C033,2022-09,4187.04,0.2,0,1293.54,239.29,350.3,318.73,348.59,797.28
C033,2022-10,2917.07,0.144,0,1116.65,176.87,235.41,169.4,252.36,546.5
C033,2022-11,4490.97,0.054,0,1618.01,374.36,404.37,379.69,518.04,953.24
C033,2022-12,4470.63,0.116,0,1730.0,355.84,397.96,258.23,370.29,838.18
C033,2023-01,5123.7,0.123,0,1716.54,411.18,497.66,446.64,573.5,846.08
C033,2023-02,4886.11,0.121,0,1492.55,252.13,379.29,432.73,495.17,1244.66
C033,2023-03,4641.78,0.038,0,2132.91,326.71,377.83,277.13,513.29,839.32
C033,2023-04,3982.36,0.066,0,1595.69,320.46,377.92,278.24,374.6,771.75
C033,2023-05,5126.01,0.013,0,2124.32,370.85,539.03,429.69,468.78,1126.98
C033,2023-06,5864.75,-0.018,1,2561.95,473.67,477.6,419.22,603.96,1434.8
C033,2023-07,4847.02,0.08,0,1740.13,334.87,373.87,349.4,468.78,1192.09
C033,2023-08,4308.23,0.103,0,1459.41,257.03,387.07,383.55,507.89,868.16
C033,2023-09,4959.48,0.133,0,1628.47,366.95,421.28,369.62,479.83,1035.55
C033,2023-10,4264.68,0.171,0,1381.21,367.27,486.63,258.16,327.88,714.21
C033,2023-11,4417.37,0.108,0,1684.15,329.71,367.6,352.26,375.26,832.17
C033,2023-12,4483.92,0.226,0,1148.91,253.87,302.56,369.25,440.68,957.19
C034,2022-01,4334.58,0.15,0,125.11,636.68,1099.4,635.23,1069.82,118.78
C034,2022-02,3377.85,0.071,0,118.52,568.95,986.4,748.28,618.66,97.36
C034,2022-03,4596.83,0.128,0,159.94,833.5,1071.32,834.84,949.17,160.47
C034,2022-04,4502.96,0.241,0,119.94,701.32,937.48,665.76,831.44,161.02
C034,2022-05,4334.72,0.21,0,135.69,463.33,1068.11,791.93,836.75,129.99
C034,2022-06,4103.34,0.173,0,79.16,794.78,965.63,732.07,730.01,93.39
C034,2022-07,4679.11,0.177,0,164.54,820.43,842.04,905.63,965.75,154.32
C034,2022-08,4985.39,0.227,0,77.93,917.66,961.56,734.34,1007.94,154.53
C034,2022-09,3187.41,0.176,0,99.78,604.45,728.81,519.1,565.75,107.38
C034,2022-10,3291.02,0.203,0,108.05,546.1,736.49,458.29,669.66,104.93
C034,2022-11,3430.87,0.211,0,104.4,591.57,703.76,724.7,478.02,105.38
C034,2022-12,5795.55,0.169,0,199.53,1043.79,1256.34,981.59,1151.03,183.01
C034,2023-01,3854.2,0.171,0,121.52,865.65,866.98,576.09,640.15,125.63
C034,2023-02,4452.2,0.161,0,142.63,696.92,1136.83,813.77,824.55,122.17
C034,2023-03,3542.36,0.171,0,130.22,594.03,882.06,609.81,620.73,99.79
C034,2023-04,5380.95,0.102,0,140.45,796.03,1250.25,1082.86,1395.46,165.44
C034,2023-05,5015.19,0.278,0,157.31,705.76,974.17,786.31,834.96,163.89
C034,2023-06,4732.04,0.113,0,135.57,492.04,1405.68,767.12,1287.57,108.12
C034,2023-07,3850.08,0.257,0,72.99,690.69,729.76,604.82,636.13,125.51
C034,2023-08,5069.17,0.201,0,182.53,773.82,1188.74,765.53,1001.69,136.48
C034,2023-09,4871.56,0.124,0,158.97,952.14,966.26,1048.68,1006.88,135.3
C034,2023-10,3933.19,0.09,0,102.01,844.15,934.22,755.68,786.15,156.97
C034,2023-11,5544.01,0.183,0,139.99,904.62,1218.32,1060.69,1032.16,172.52
C034,2023-12,5661.67,0.146,0,128.71,800.33,1192.33,990.56,1531.09,190.13
C035,2022-01,5088.84,0.155,0,843.95,350.3,534.62,983.36,556.01,1030.96
C035,2022-02,4784.3,0.116,0,1030.13,388.98,835.86,879.95,396.32,695.94
C035,2022-03,2851.58,0.139,0,565.96,210.89,383.47,462.98,248.13,583.86
C035,2022-04,6175.02,0.202,0,771.33,478.44,797.42,1398.79,578.14,904.38
C035,2022-05,4558.06,0.147,0,703.96,463.31,753.87,989.54,245.48,730.64
C035,2022-06,6166.57,0.153,0,1229.9,364.81,898.26,997.27,695.63,1035.06
C035,2022-07,3885.76,0.241,0,649.73,193.61,497.29,770.76,393.06,445.96
C035,2022-08,4195.08,0.118,0,803.57,268.55,663.27,835.78,473.42,655.81
C035,2022-09,4362.72,0.145,0,818.84,285.98,644.76,801.83,383.47,796.3
C035,2022-10,4943.33,0.16,0,730.0,412.81,924.53,853.59,453.41,777.22
C035,2022-11,4449.6,0.184,0,559.16,441.17,601.13,1012.91,362.2,652.87
C035,2022-12,5470.5,0.13,0,1045.72,461.67,931.65,1032.49,490.45,797.86
C035,2023-01,5223.25,0.145,0,778.54,522.64,760.56,1033.6,522.24,848.77
C035,2023-02,4261.67,0.138,0,705.76,395.49,586.64,824.81,383.15,779.53
C035,2023-03,4420.12,0.16,0,934.76,353.21,651.54,849.62,318.42,604.4
C035,2023-04,4075.47,0.046,0,793.49,331.84,577.66,951.91,450.96,784.15
C035,2023-05,3817.53,0.108,0,587.89,397.38,604.62,722.88,379.61,711.52
C035,2023-06,4042.84,0.198,0,694.69,376.81,510.41,799.04,302.25,558.03
C035,2023-07,4049.52,0.16,0,721.87,315.37,558.77,805.05,300.97,697.86
C035,2023-08,5405.11,0.123,0,888.49,428.86,872.46,741.86,524.27,1282.39
C035,2023-09,4401.86,0.093,0,719.19,400.39,838.89,995.38,267.38,772.97
C035,2023-10,6557.54,0.187,0,1192.73,443.67,1044.71,1045.14,697.5,909.54
C035,2023-11,4559.39,0.176,0,660.89,342.52,852.27,913.42,374.95,611.43
C035,2023-12,3002.64,0.17,0,405.75,249.84,526.44,542.56,333.04,433.86
C036,2022-01,4562.58,0.116,0,552.66,1302.17,230.1,154.22,1086.37,709.61
C036,2022-02,5281.57,0.103,0,469.37,1147.23,209.3,166.6,1424.07,1319.51
C036,2022-03,4402.72,0.114,0,460.46,1145.38,178.0,182.64,1167.43,764.77
C036,2022-04,3073.02,0.195,0,260.31,502.75,126.75,83.42,944.96,556.97
C036,2022-05,4304.65,0.097,0,420.69,1062.56,147.72,125.16,1312.46,817.99
C036,2022-06,4312.06,0.076,0,528.91,974.83,177.95,129.09,1462.35,710.37
C036,2022-07,5744.81,0.119,0,624.59,1454.01,248.89,229.72,1299.13,1203.76
C036,2022-08,5977.15,0.119,0,642.85,1356.47,214.95,193.33,1943.75,915.99
C036,2022-09,3746.3,0.105,0,520.47,925.03,192.71,119.18,987.79,608.95
C036,2022-10,4614.64,0.194,0,378.94,1148.88,188.83,156.08,1124.2,720.86
C036,2022-11,5082.17,0.206,0,468.77,1235.49,260.06,212.03,1018.19,843.14
C036,2022-12,4837.16,0.129,0,535.54,862.84,199.69,164.79,1611.13,839.6
C036,2023-01,5434.4,0.233,0,492.5,1037.72,235.04,215.55,1204.3,984.06
C036,2023-02,3394.74,0.19,0,369.52,862.64,123.84,111.5,729.58,552.93
C036,2023-03,5906.49,0.195,0,668.12,1133.01,219.63,153.23,1295.9,1283.15
C036,2023-04,4386.01,0.217,0,629.95,976.06,170.25,164.03,679.97,815.68
C036,2023-05,4460.81,0.127,0,610.39,1152.84,144.48,180.55,1108.9,695.66
C036,2023-06,4657.68,0.034,0,505.31,1294.22,191.06,163.81,1368.09,978.14
C036,2023-07,5126.88,0.101,0,695.8,1263.17,205.12,207.43,1308.58,929.64
C036,2023-08,5877.26,0.079,0,817.61,1325.27,213.76,244.53,1703.44,1110.61
C036,2023-09,4242.5,0.148,0,498.32,954.7,149.07,147.55,1141.53,722.36
C036,2023-10,5223.06,0.124,0,697.41,1350.75,195.39,198.4,1367.37,767.7
C036,2023-11,5038.18,0.033,0,576.09,1579.97,239.6,190.23,1352.45,931.35
C036,2023-12,3697.05,0.248,0,305.77,725.43,143.25,86.3,878.57,642.27
C037,2022-01,3624.24,0.181,0,414.3,391.02,491.5,454.73,323.4,894.34
C037,2022-02,6283.84,-0.026,1,858.69,810.96,1718.69,883.5,508.26,1664.47
C037,2022-03,4052.61,0.153,0,473.82,387.89,827.17,461.58,286.99,994.75
C037,2022-04,4389.83,0.244,0,359.05,363.77,700.02,480.78,368.13,1047.91
C037,2022-05,5352.22,0.054,0,685.36,658.64,1124.97,696.93,492.25,1407.63
C037,2022-06,4800.88,0.111,0,657.7,329.87,884.41,578.27,444.58,1371.14
C037,2022-07,3339.86,0.239,0,465.62,291.85,533.17,406.81,251.1,591.47
C037,2022-08,5019.9,0.077,0,636.44,616.32,904.02,629.96,394.52,1453.98
C037,2022-09,2500.0,0.227,0,246.36,265.25,403.12,303.38,193.65,520.81
C037,2022-10,4551.58,0.22,0,573.04,465.43,817.08,560.31,358.96,777.36
C037,2022-11,4869.24,0.123,0,522.35,613.89,1021.02,722.59,326.14,1062.7
C037,2022-12,3506.03,0.129,0,360.73,441.5,825.97,366.38,257.78,801.07
C037,2023-01,4968.48,0.228,0,420.76,400.08,1027.27,443.86,365.98,1176.25
C037,2023-02,4832.53,0.135,0,544.2,484.21,1048.71,636.17,344.51,1123.23
C037,2023-03,4806.54,0.099,0,695.57,569.66,1094.45,551.21,349.65,1071.68
C037,2023-04,4385.14,0.112,0,428.26,553.16,956.54,528.21,379.54,1047.4
C037,2023-05,5075.86,0.259,0,466.25,526.35,969.15,700.73,362.97,733.23
C037,2023-06,3634.64,0.091,0,414.37,389.01,876.88,498.95,290.47,835.97
C037,2023-07,5383.35,0.187,0,564.57,558.7,867.47,824.25,450.05,1112.17
C037,2023-08,4408.44,0.181,0,546.0,449.78,781.04,501.91,365.75,964.17
C037,2023-09,4136.99,0.155,0,380.6,443.69,775.17,497.06,336.36,1063.44
C037,2023-10,5061.25,0.187,0,630.62,517.19,891.94,538.89,364.04,1173.22
C037,2023-11,3870.97,0.231,0,451.8,350.95,559.83,548.74,283.87,782.34
C037,2023-12,3624.92,0.187,0,443.54,463.55,655.98,442.82,332.2,610.29
C038,2022-01,3553.02,0.25,0,1033.19,58.04,279.77,373.45,437.09,484.48
C038,2022-02,5918.23,0.182,0,2484.08,57.48,408.63,597.12,743.11,553.08
C038,2022-03,5155.47,0.205,0,1666.36,79.36,571.92,532.67,718.88,529.54
C038,2022-04,4998.94,0.181,0,1786.06,52.62,416.69,499.0,622.1,719.58
C038,2022-05,3871.75,0.057,0,1884.14,39.02,419.13,352.15,506.45,451.97
C038,2022-06,4225.02,0.103,0,1827.57,65.09,433.9,425.88,568.02,469.9
C038,2022-07,3706.76,0.217,0,1185.23,43.56,335.09,283.72,481.57,573.25
C038,2022-08,5397.53,0.2,0,1901.27,53.66,502.77,377.9,823.73,658.29
C038,2022-09,5965.04,0.271,0,1706.69,85.35,511.94,608.37,620.03,818.75
C038,2022-10,5040.91,0.068,0,2467.73,72.98,400.12,459.52,524.11,775.5
C038,2022-11,3877.46,0.051,0,1829.7,52.61,354.59,396.97,557.55,487.42
C038,2022-12,4204.63,0.103,0,1793.09,51.74,322.51,491.83,544.8,568.63
C038,2023-01,4136.91,0.196,0,1307.71,65.57,444.11,502.82,509.73,497.76
C038,2023-02,5605.86,0.14,0,2049.78,63.81,625.66,597.31,927.94,558.17
C038,2023-03,4914.55,0.046,0,2487.27,62.08,411.28,435.04,747.34,547.69
C038,2023-04,4424.15,0.198,0,1392.01,68.64,452.29,472.54,478.59,685.86
C038,2023-05,4207.25,0.247,0,1355.27,38.93,331.09,353.0,499.0,589.3
C038,2023-06,4199.68,0.099,0,1708.2,47.09,369.53,580.56,520.71,559.67
C038,2023-07,3247.58,0.026,0,1539.97,37.92,327.58,342.08,463.84,450.38
C038,2023-08,4138.05,0.086,0,1859.59,46.12,402.65,418.09,569.75,485.26
C038,2023-09,4539.98,0.218,0,1470.48,59.22,398.22,447.75,589.05,583.53
C038,2023-10,4006.91,0.084,0,1517.36,42.79,472.0,498.33,545.68,593.63
C038,2023-11,2916.6,0.299,0,694.15,34.48,201.59,301.89,393.34,418.22
C038,2023-12,3589.39,0.105,0,1469.1,45.24,329.07,355.17,567.01,445.24
C039,2022-01,4258.34,0.127,0,1523.24,715.52,307.61,364.33,24.77,780.93
C039,2022-02,5818.86,0.058,0,2167.14,1050.64,520.6,428.09,41.63,1271.37
C039,2022-03,4268.67,0.165,0,1275.93,655.97,390.96,305.42,28.83,907.67
C039,2022-04,5427.04,0.184,0,1467.32,895.62,397.9,551.98,27.38,1086.81
C039,2022-05,4500.84,0.188,0,1277.58,564.21,389.37,459.97,24.65,939.49
C039,2022-06,4629.92,0.181,0,1266.36,659.44,412.64,485.77,22.65,943.97
C039,2022-07,3394.69,0.158,0,1080.02,563.99,265.41,314.24,16.15,619.64
C039,2022-08,3331.89,0.14,0,780.24,675.62,265.75,325.49,16.92,801.75
C039,2022-09,3679.13,0.085,0,1031.72,624.74,444.82,367.69,19.47,876.43
C039,2022-10,6210.54,0.291,0,1308.17,914.08,536.77,531.57,34.27,1079.13
C039,2022-11,5623.16,0.245,0,1233.13,918.89,582.96,511.09,27.86,968.97
C039,2022-12,4316.0,0.178,0,1066.6,749.51,305.47,442.13,25.5,958.89
C039,2023-01,5652.86,0.224,0,1472.44,848.66,464.95,501.23,32.38,1068.97
C039,2023-02,2881.53,0.12,0,735.73,511.66,263.5,310.44,21.64,693.36
C039,2023-03,5606.02,0.043,0,1742.62,1186.69,641.85,584.88,36.0,1173.73
C039,2023-04,4466.93,0.107,0,1182.2,822.68,357.04,396.16,16.78,1214.34
C039,2023-05,4323.62,-0.006,1,1287.73,887.69,404.91,480.29,20.43,1269.85
C039,2023-06,5369.69,0.184,0,1543.96,1098.02,396.85,469.05,37.94,835.1
C039,2023-07,4948.37,0.092,0,1489.65,1079.91,338.15,560.89,26.32,997.27
C039,2023-08,3522.4,0.23,0,821.75,629.34,262.99,357.32,18.42,622.45
C039,2023-09,4077.75,0.142,0,1194.23,658.41,367.3,411.2,27.53,839.9
C039,2023-10,3664.62,0.174,0,1033.3,660.97,256.44,289.9,18.99,766.95
C039,2023-11,3891.17,0.234,0,1199.85,497.72,266.07,337.49,22.0,657.16
C039,2023-12,4014.6,0.167,0,1051.88,636.45,367.96,330.18,28.48,930.74
C040,2022-01,4905.28,0.166,0,392.98,935.48,473.79,217.21,1432.58,638.24
C040,2022-02,4945.25,0.15,0,357.12,877.33,380.54,237.62,1818.82,532.63
C040,2022-03,6114.61,0.102,0,471.38,951.08,633.77,319.7,1996.78,1118.04
C040,2022-04,4915.26,0.104,0,511.64,807.34,607.51,263.08,1124.17,1087.98
C040,2022-05,4040.52,0.097,0,407.35,617.92,447.12,170.83,1386.36,618.25
C040,2022-06,5763.2,0.13,0,505.79,1001.08,371.59,268.24,1919.09,947.4
C040,2022-07,5268.93,0.133,0,410.05,808.42,592.12,163.51,1798.82,796.06
C040,2022-08,3770.15,0.042,0,326.12,679.99,416.02,174.16,1337.94,677.73
C040,2022-09,4430.1,0.251,0,326.86,610.49,476.07,207.56,1171.54,526.54
C040,2022-10,5165.47,0.147,0,390.46,825.78,584.82,195.73,1609.29,800.54
C040,2022-11,4803.79,0.162,0,469.08,585.79,497.79,261.54,1464.69,748.3
C040,2022-12,4834.76,0.057,0,418.7,800.75,500.41,194.38,1741.8,903.57
C040,2023-01,4648.87,0.227,0,297.01,695.92,456.74,181.56,1379.45,583.1
C040,2023-02,4985.83,0.166,0,420.77,571.95,501.06,233.09,1685.06,746.44
C040,2023-03,3858.82,0.19,0,281.01,540.32,369.42,185.98,1175.78,574.78
C040,2023-04,4218.88,0.134,0,478.07,568.32,369.05,297.2,1406.92,532.12
